utteranceID,Group,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
Group_07_82,Group_07,1,,,1,1,,1,,,,,,,,,,,,,27.29892,0.3364282,19.801508,23.886154,37.10445,17.302942,239.65535,207.939,125.09219,133.35735,0.2381116,0.4709203,0.13605873,0.21607375,0.3236166,0.18755786,2.7660487,1.4419998,2.4603162,1.6169077,0.13957934,0.5207816,25.604092,0.35380274,10.540238,1.010751,16.191486,0.6219944,3.815079,2.6407306,0.07909121,1.530305,1.3627269,0.6044098,3.116426,1.855657,9.117312,1.4536302,23.847223,0.4334505,459.6101,0.314825,1199.1925,0.14624637,-81.120766,-1.1255713,1533.5002,0.12930897,863.20544,0.35812786,-86.72467,-0.93646985,2616.5696,0.09327816,818.54553,0.48877585,-90.30014,-0.8694642,-19.271152,-0.31445897,28.486797,0.2581142,0.003172245,12.891864,-0.013272814,-0.7622906,0.1430021,0.4184073,29.94529,0.21745308,9.700825,1.0686297,15.770804,0.7123619,0.767553,12.998135,-17.960709,27.603514,-0.050563607,-0.003311506,0.1337529,3.576159,3.3333333,0.18280001,0.15363646,0.10909091,0.095817484,-42.142582
Group_07_83,Group_07,,,,1,,,,,,,,,,,,,,,,28.362278,0.22422315,22.338535,31.059212,34.393223,12.0546875,282.47705,265.21216,146.71426,172.31363,0.29832292,0.55676115,0.166316,0.24927634,0.4180089,0.2516929,3.6411772,2.2217572,2.459265,1.9656348,0.12430314,0.5721506,25.864334,0.38798258,7.7344265,2.0373127,11.471462,1.2080717,-2.162367,-7.1622667,0.05143121,2.0322883,1.3650197,0.54008734,3.0110614,1.479031,5.40287,2.3251934,22.970798,0.35298744,446.09332,0.28948647,1177.9336,0.18550445,-42.664036,-1.856883,1520.8348,0.12901735,805.9429,0.4197899,-53.229916,-1.3465593,2617.5537,0.084478796,826.2346,0.5207852,-56.828934,-1.2262394,-14.379773,-0.35230696,23.30426,0.27099532,0.016091108,1.8065714,-0.017246457,-0.5674672,0.13708884,0.54488117,28.420067,0.30030683,5.074603,3.0430238,11.815807,1.2446351,-4.7011375,-3.1918328,-15.519458,22.756609,-0.031086802,-0.012352898,0.08005275,3.7257824,2.4060152,0.31875,0.25438344,0.08133333,0.06601683,-42.12905
Group_07_84,Group_07,1,,,,1,,,,,,,,,,,1,,,,29.700222,0.2756705,22.493954,31.83873,37.634663,15.140709,648.7945,724.8766,131.13496,85.48523,0.35363057,0.70947784,0.15955485,0.2709837,0.50393236,0.34437752,2.9387827,2.249074,2.876734,1.7892348,0.19421937,0.90980124,23.604567,0.4079641,10.003097,1.4088106,10.627172,1.237925,-1.1477487,-9.971081,0.0614497,1.4273525,1.5710154,0.58890754,2.850856,1.596728,4.1191797,3.7949448,22.180168,0.66174185,488.61563,0.3126163,1224.5961,0.16237763,-74.64586,-1.2238414,1576.0038,0.13890515,873.0969,0.35643896,-80.305855,-1.0223737,2679.7578,0.102843106,775.2468,0.52591866,-83.680824,-0.95003384,-15.276365,-0.41279653,23.775534,0.25846836,0.012905102,2.5090868,-0.018308781,-0.51602834,0.21117146,0.7748084,27.144157,0.28259963,6.2990456,2.2715187,10.165821,1.4341899,-5.510873,-1.9421322,-18.40457,26.89003,-0.046113417,-0.012016568,0.1685152,2.7504914,2.9821074,0.206,0.18285878,0.115384616,0.085360356,-37.999435
Group_07_85,Group_07,,,,,,,,,,,,,,,,,,,,22.009653,0.1852574,17.956375,24.146357,24.617752,6.661377,98.77851,68.46224,361.67557,428.62,0.22586027,0.69764745,0.104796976,0.1238216,0.42662892,0.32183194,2.7452962,2.1129487,1.7578129,1.576086,0.080076985,0.40679553,26.104515,0.2830793,6.9436107,1.4580138,13.843844,0.41514084,3.3721528,5.03755,0.036629587,2.576896,1.2766843,0.7533952,1.9188437,2.7412078,5.2477775,0.6286035,20.593668,0.23847173,416.37646,0.24264228,1174.7784,0.12555103,-92.01231,-0.95726466,1367.0664,0.121348,842.58417,0.17531927,-95.462364,-0.89822507,2565.003,0.06933634,658.50226,0.47848347,-99.28993,-0.8298952,-13.6071205,-0.2871804,22.097761,0.2609102,-0.02481581,-1.0253552,-0.015645916,-0.47435206,0.09289368,0.4039853,30.841007,0.21954177,1.2678246,7.7393484,14.6025715,0.48341617,-5.291403,-3.4312236,-18.024574,28.045212,-0.044567153,-0.005899397,0.065710515,1,4.1025643,0.13,0.17058721,0.108571425,0.047638092,-44.959
Group_07_86,Group_07,,1,,,,1,,,,,,,,,,,,,,23.648846,0.12695506,22.394495,24.488115,25.391216,2.9967213,883.23206,435.26672,62.010136,37.601597,0.31931648,0.5735205,0.14473277,0.2832704,0.48978555,0.34505278,5.023667,2.4884849,3.0651007,1.4279728,0.13258749,0.5681238,25.079233,0.49791124,3.1000466,3.9683647,15.517963,0.7129504,7.5552006,1.3848033,0.022944879,1.4993647,1.1421672,0.7355887,2.4524372,1.6789099,5.296751,1.8644365,20.503489,0.2649816,479.412,0.44315365,1227.581,0.20235862,-79.84463,-1.1327671,1496.1481,0.17312828,884.36707,0.33364248,-85.15304,-1.0028037,2502.9084,0.10457597,813.2336,0.36137775,-87.851654,-0.9472441,-12.458861,-0.42444795,20.868074,0.2728973,0.008527909,3.650699,-0.007727645,-1.192213,0.15978701,0.4631693,31.674555,0.27766714,-2.0425847,-5.939892,15.853779,0.81611,5.988003,1.9580184,-13.422046,22.719696,-0.037253432,-0.002536424,0.08767398,4.2780747,3.5422344,0.16538462,0.09580552,0.09538461,0.075203866,-41.360992
Group_07_87,Group_07,,,,,,1,,,,,,,,,,1,,,,22.436874,0.20352769,21.946009,23.3083,24.911285,2.9652767,258.52356,91.38033,108.76436,112.68743,0.21016249,0.55262023,0.120212704,0.15823963,0.29017073,0.16995803,2.265933,1.3726041,1.7698433,0.79022735,0.12714387,0.5168044,23.316803,0.39848846,9.935675,0.8889987,15.27748,0.60956186,5.3362107,2.0093951,0.03567178,1.1380559,1.2762387,0.60191,0.7848055,5.557696,9.542049,1.4102924,25.3785,0.25721818,549.6492,0.4186765,1296.7249,0.14151339,-109.47446,-0.8284366,1622.7163,0.18893276,934.1674,0.2612629,-112.546486,-0.7570665,2688.989,0.113792,847.37103,0.38648167,-114.81972,-0.7212622,-16.286263,-0.35952324,25.424515,0.2684995,-0.025404966,-1.1281323,-0.01001448,-1.042804,0.1277291,0.34944123,29.531874,0.259331,6.505064,1.5985229,14.111078,0.8284496,1.773508,6.6342826,-19.482544,29.197216,-0.056583703,-0.005772565,0.1292574,3.1847136,3.5598707,0.12818182,0.12889871,0.16,0.13249737,-44.185062
Group_07_88,Group_07,,,,,,,,,,,,,,,,,,,,20.946795,0.19192572,14.943838,23.138947,23.239056,8.2952175,303.7573,0,-33.615242,34.083492,0.13309526,0.38203326,0.09855954,0.1065388,0.17845802,0.07989848,0.66394794,0.6745709,0.5353407,0.5024078,0.07561814,0.42992008,23.695097,0.26221862,15.902562,0.3466335,12.97308,0.38509265,11.258692,0.5357034,0.027248086,2.8334749,1.4172312,0.7894169,1.3756032,3.3160365,16.470814,2.044063,29.877607,0.12549604,466.33008,0.47352922,1412.4366,0.17158246,-133.25728,-0.62874585,1463.6343,0.19020441,950.7947,0.14566159,-131.99895,-0.6164196,2652.0854,0.1279529,671.2241,0.20237963,-135.15076,-0.570824,-18.17505,-0.24753751,28.786154,0.12739676,-0.024293303,-1.0549653,-0.00147918,-3.9305778,0.07615648,0.33996946,29.94281,0.18136996,11.877408,0.4565289,10.654134,0.5704051,11.941186,0.6466264,-22.952309,31.748058,-0.05849378,-0.008075614,0.07662785,2,2.0618558,0.17999999,0.2486966,0.22,0.07509993,-48.094883
Group_07_89,Group_07,,,,1,,,,,,,,,,,,,1,,,24.44275,0.34293523,16.80438,23.442104,26.53214,9.72776,792.41986,835.07855,134.77417,95.21654,0.23318453,0.6764878,0.12396405,0.18035805,0.3224218,0.19845775,4.013401,3.6133816,3.0052688,3.6544695,0.13371727,0.7774145,18.001743,0.51658607,9.362328,1.1569542,15.738722,0.5239317,9.52382,0.8883786,0.070902854,1.6091568,1.364539,0.6552109,1.204524,4.5911145,8.181701,2.3793757,18.78844,0.59105116,501.09668,0.4222404,1213.7017,0.16464837,-139.1117,-0.61356384,1585.9723,0.14610678,913.2669,0.45048925,-136.22972,-0.60316056,2605.3367,0.10730802,856.2329,0.42179015,-137.22328,-0.5881735,-15.116277,-0.4569089,23.206303,0.3434234,-0.018446373,-1.7095131,-0.010640339,-0.716867,0.12610096,0.46964312,24.187439,0.36034408,6.831847,1.9182042,17.85951,0.5358762,5.399576,1.8083779,-15.996523,24.51197,-0.054866515,-0.004087811,0.13905397,2.607562,3.0183728,0.11043478,0.11749109,0.20863636,0.24569559,-43.414474
Group_07_9,Group_07,,,,,,,,,,,,,,,,,,,,30.562067,0.22593027,23.968592,33.225483,35.314068,11.345476,481.53156,623.208,231.82065,261.86414,0.2379941,0.5086191,0.13262022,0.20205574,0.325565,0.1929448,2.6125803,1.5386661,1.7032313,0.95037025,0.109388106,0.46608537,26.399492,0.29509124,13.567045,0.9113238,6.445787,1.8951846,-4.2155757,-3.177684,0.04886286,1.6515505,1.278619,0.41897732,4.0390887,1.083214,2.9860053,3.982933,25.718208,0.38916513,457.1961,0.2702044,1199.408,0.14272209,-43.100266,-1.7360055,1534.7537,0.122396015,920.8388,0.36028177,-54.162033,-1.2323325,2653.563,0.08581131,831.85156,0.4255542,-59.45799,-1.0742234,-17.8278,-0.30887002,27.780756,0.21817371,0.009905168,3.2369454,-0.020550061,-0.49837315,0.11607532,0.4631077,27.888071,0.26935747,11.865019,1.0907598,5.4407606,2.3767679,-6.6289406,-2.0319715,-20.854538,29.761871,-0.036945447,-0.014264325,0.08342471,4.047218,3.4013608,0.22649999,0.2787701,0.06,0.041311823,-44.094612
Group_07_90,Group_07,,,,,1,1,,,1,,,,,,,,,,,24.793356,0.28900996,21.930557,22.965027,24.034325,2.1037674,173.81978,123.198204,156.4346,158.12985,0.26176417,0.5910369,0.13435954,0.20926708,0.37476546,0.24040592,3.2867303,2.2548969,2.530319,1.8847104,0.13006712,0.51912904,25.739584,0.37722987,10.205891,0.99310964,11.790542,0.953701,1.8146884,6.296745,0.06376303,1.819416,1.5327009,0.6003905,2.1828303,2.243375,4.7360616,1.5625333,23.42532,0.23834792,479.86978,0.3843045,1226.121,0.14573096,-70.551865,-1.2281778,1506.6299,0.18372415,893.38336,0.26598394,-75.86083,-1.0627397,2614.514,0.111735836,733.133,0.4287983,-80.48558,-0.95929617,-16.349129,-0.35332125,26.411991,0.2408405,-0.006197156,-5.842139,-0.010991266,-0.80808866,0.1426441,0.48406485,29.640745,0.24338917,7.5570602,1.3783033,11.173282,1.1148163,-0.9351378,-12.319409,-17.18234,26.325382,-0.04582052,-0.004500096,0.10308549,3.475936,3.5230353,0.18230769,0.18962124,0.08153845,0.052307695,-41.856197
Group_07_91,Group_07,,,,,,,,1,,,,,,,,,,,,28.50544,0.28602806,23.29345,26.697865,36.57128,13.277832,343.09637,289.8538,82.44122,68.71641,0.25437516,0.5805847,0.14169668,0.20775616,0.332317,0.19062032,2.3937798,1.4003698,1.8462703,0.8033044,0.10446264,0.4688542,20.147701,0.6068792,10.373216,1.0826395,13.365793,0.71947527,8.654156,1.0304378,0.046027847,1.8381102,1.2592523,0.64194703,4.401245,1.1060417,14.061009,1.6507288,25.876705,0.32167232,428.6019,0.26060408,1223.1803,0.14383899,-110.308044,-0.84779805,1499.7998,0.11744044,859.65564,0.27327335,-110.220894,-0.77846545,2559.6797,0.07162801,881.019,0.37203658,-113.514084,-0.72622716,-17.240978,-0.3671885,26.63475,0.27083403,-0.006205103,-6.1979303,-0.010544813,-0.8731427,0.12636544,0.43078336,29.145817,0.22540589,8.017839,1.433923,15.387442,0.7073558,6.2514987,1.584554,-10.405357,18.417252,-0.03641152,-0.000338489,0.08426443,3.3419025,2.8947368,0.16545454,0.123093724,0.16,0.18345174,-44.044815
Group_07_92,Group_07,1,1,,1,1,,,,,,,,,,,,,,,28.888508,0.2964272,21.889502,24.922583,37.251163,15.361662,226.36899,190.53181,160.8889,236.75713,0.26634625,0.6216267,0.148238,0.21909022,0.33864507,0.19040707,4.2699137,2.725212,2.8211782,2.6045437,0.12954924,0.70118755,26.661766,0.3155979,9.746833,1.1047049,17.705442,0.6801048,4.509854,2.0425508,0.044863623,1.6930716,1.4874502,0.6840558,3.7094846,1.5968409,9.262624,1.4474393,23.646097,0.31141013,476.21634,0.3558146,1219.1799,0.15951034,-70.01635,-1.218522,1569.2515,0.15978754,873.44995,0.43415076,-73.73934,-1.0159322,2588.0662,0.10161737,917.3648,0.3963179,-76.445435,-0.9569315,-17.364382,-0.362102,25.507513,0.2715175,0.003889539,8.191368,-0.014269102,-0.7234422,0.14367561,0.71077776,29.421696,0.24482612,8.745019,1.3355255,18.006073,0.7521512,2.700464,3.1039774,-16.20241,23.827028,-0.02810848,-0.010092852,0.096852794,3.7868164,3.6775107,0.18538462,0.14951797,0.074999996,0.06658897,-41.506508
Group_07_93,Group_07,,,,,1,,,,1,,,,,,,,,,,28.864845,0.2654346,23.804466,25.578636,36.790268,12.985802,915.58075,830.7954,56.351345,43.9806,0.23419084,0.46631262,0.12577452,0.22035459,0.32608336,0.20030884,2.7722595,1.4007268,1.6800653,1.0539669,0.1179121,0.4973384,25.455023,0.37792978,14.521785,0.68803614,17.145214,0.59939075,4.659259,1.9661287,0.045966357,2.0929253,1.186972,0.729909,5.5120935,0.95025563,8.978126,1.4111253,27.64953,0.32048342,473.27066,0.3071351,1237.3914,0.15156747,-65.66221,-1.2945321,1598.6149,0.12992747,926.87885,0.38031885,-76.2047,-0.9792461,2662.0527,0.08907121,942.231,0.408727,-78.821396,-0.9256511,-20.471205,-0.2966109,29.018719,0.2749111,-0.015173239,-2.351303,-0.016743114,-0.57664174,0.13412921,0.4584813,29.020983,0.27389738,13.293838,0.79444385,18.559563,0.6285844,3.0082586,3.3078387,-17.34929,25.826202,-0.04712644,-0.008894255,0.080023535,3.504673,2.606635,0.2581818,0.24236777,0.09083333,0.06945722,-42.448505
Group_07_94,Group_07,,,,,1,,,,,,,,,,,1,,,,25.639599,0.37262985,15.061539,23.414413,36.635395,21.573856,578.75214,809.4566,99.249275,132.06458,0.21451153,0.80350584,0.119768955,0.16026941,0.27377823,0.15400928,6.7768154,8.916578,1.88201,1.0136024,0.12543969,0.88855904,20.723057,0.4367463,11.406033,0.73367697,11.392618,0.59062576,8.340219,0.94657755,0.07075944,1.652929,1.5888389,0.6697936,0.615202,10.829308,9.788984,2.0476377,24.428402,0.34061596,512.6906,0.34401235,1233.8208,0.1666811,-122.97287,-0.69801456,1596.3766,0.13179438,945.66693,0.3875198,-125.4132,-0.6361899,2651.7168,0.09416171,871.7693,0.30859298,-126.88171,-0.6162077,-19.348795,-0.35375884,27.716024,0.27149618,-0.025036989,-1.4179791,-0.016149128,-0.53837883,0.11097344,0.6441845,25.979567,0.3447765,12.553194,0.64578295,11.835895,0.54307383,5.6694374,1.6256758,-16.744114,25.2028,-0.05498781,-0.008237999,0.13788357,2.1052632,3.4666667,0.115384616,0.09516103,0.16499999,0.18887827,-43.554123
Group_07_95,Group_07,,,,,,,,,1,,,,,,,,,,,25.90812,0.2596265,21.051409,25.54393,34.02361,12.9722,316.02103,155.26277,136.81604,132.3507,0.21618819,0.51229125,0.14162497,0.18231761,0.27113834,0.12951337,3.9827867,2.7577817,2.1176038,1.0993698,0.1603025,0.913891,17.197098,0.50262624,10.214365,0.6668318,15.499468,0.42754492,13.00214,0.5706164,0.03700991,1.1509093,1.3656032,0.6469262,1.6779315,3.7453265,9.156332,1.940002,20.513147,0.36571243,482.61404,0.35613358,1186.525,0.20741051,-145.04251,-0.56936306,1557.4559,0.1149105,794.7683,0.2409179,-147.39284,-0.5278623,2659.9033,0.08966689,870.9374,0.36505672,-148.71756,-0.5086384,-16.138395,-0.39054352,24.25171,0.33346513,-0.03377085,-0.7820537,-0.012374518,-0.5673126,0.13823813,0.5028535,24.867956,0.35856867,8.546988,1.1101884,14.727057,0.5221085,8.291623,0.892257,-17.845184,25.168491,-0.06863501,-0.006786416,0.17205133,3.6117382,2.5171626,0.10818182,0.10355658,0.297,0.3059428,-40.745876
Group_07_96,Group_07,,,,,,,,1,,,,,,,,,,,,21.485407,0.29934847,14.706335,23.122345,26.331799,11.6254635,130.6019,27.455421,259.15952,278.72403,0.2057811,0.3665639,0.13928418,0.19150671,0.2737674,0.13448323,1.9061227,1.1803948,1.4901595,0.96884865,0.10994798,0.62061256,18.148897,0.45108065,7.521778,0.91594183,17.01811,0.52122355,13.321598,0.6224267,0.08985169,1.4127327,1.2670385,0.54514426,-0.37248415,-14.295391,9.409488,1.2619975,20.897667,0.29819718,598.7091,0.4659047,1267.2795,0.2978805,-130.5858,-0.6519053,1634.3909,0.15147814,877.5184,0.32780936,-130.57726,-0.63725054,2745.2922,0.11482456,965.0432,0.45879123,-132.50995,-0.60936135,-14.018121,-0.27884308,23.870804,0.23643394,-0.039077826,-0.81513095,-0.00678878,-1.0764611,0.10391813,0.4515673,22.834051,0.29949522,4.945915,1.5390496,18.3614,0.55749,11.60571,0.78784347,-14.288982,23.00119,-0.05099485,-0.005096636,0.11579681,3.5031848,3.5598707,0.09818182,0.07407836,0.14833333,0.11006311,-45.864586
Group_07_97,Group_07,1,,,1,1,,,,,,,,,,,,,,,26.261187,0.26581398,22.291275,24.118217,34.913464,12.622189,244.41039,261.4917,146.21758,132.42096,0.18928808,0.5484429,0.111062296,0.15965651,0.23546945,0.12440715,2.7383096,3.0756133,1.5233893,1.2603049,0.08983444,0.46689904,25.494854,0.32683876,15.980706,0.63041645,15.553821,0.46214965,5.319271,1.386753,0.0427373,1.678119,1.3938473,0.7106461,2.5686512,1.8761715,10.145509,1.406142,27.87332,0.27479276,434.5297,0.24559335,1225.8315,0.13470405,-76.55908,-1.1232998,1529.6426,0.122418724,1004.68115,0.32314193,-87.67466,-0.88742393,2561.8135,0.082649894,891.07666,0.4704983,-90.30079,-0.8392583,-20.19963,-0.31901497,28.333864,0.24786255,-0.009091026,-3.295482,-0.014361853,-0.5647857,0.098308265,0.4696122,29.289024,0.22412765,14.820409,0.7726025,16.69122,0.45941785,4.8208303,1.652391,-18.478054,26.567078,-0.03860622,-0.009361749,0.07522942,2.7812896,3.1806617,0.1936,0.19626267,0.0976,0.060218267,-45.258827
Group_07_98,Group_07,1,,,,,,,,,,,,,,,,,,,23.881445,0.18415828,20.889868,24.563774,26.317545,5.427677,270.64722,186.22693,104.208595,101.60269,0.17712575,0.45190054,0.1069788,0.15489087,0.235965,0.12898621,1.858829,0.9288346,1.5078005,1.0433459,0.07504113,0.36348885,23.586498,0.34740436,11.182461,0.9937065,18.694098,0.56515735,9.4943695,0.78408384,0.06875033,1.849557,1.1799848,0.5975077,1.9944192,2.2391024,4.0970745,1.352448,24.624691,0.27513346,464.2572,0.37671283,1257.2042,0.16370139,-106.08466,-0.8605345,1517.5051,0.13207184,946.6921,0.36384502,-112.68793,-0.747109,2603.3413,0.06713014,844.4976,0.32433525,-114.75003,-0.7138099,-17.952164,-0.3957336,26.651484,0.3201873,-0.011469451,-2.3289194,-0.011299969,-0.6101462,0.086719766,0.31015342,29.425087,0.19856414,11.793608,1.0289491,18.298351,0.65178543,7.28722,1.2056899,-14.487076,21.88358,-0.03554026,-0.005957585,0.0636295,2.6548672,2.4774776,0.19363636,0.24084218,0.20899999,0.21201178,-47.8397
Group_07_99,Group_07,,,,,,,,,,,,,,,,,,,,29.620289,0.31935,21.5299,28.534702,37.467087,15.937187,325.99777,337.10217,150.44357,58.85879,0.2818563,0.8468616,0.15130013,0.23202549,0.32124606,0.16994593,2.6085472,2.8357415,2.4547842,1.8774903,0.13461444,0.938223,20.31853,0.4752939,7.891563,1.2135969,11.733379,0.6563427,2.3378959,5.0344415,0.06418822,1.2028254,1.4338102,0.5736821,2.7548645,1.6304256,6.533894,2.013316,21.927654,0.38401788,562.94495,0.37877324,1245.9391,0.16728666,-118.891335,-0.7838674,1657.3367,0.13543177,956.61163,0.28171945,-119.73713,-0.72007704,2684.1104,0.095265836,924.7655,0.43207383,-121.77012,-0.6885889,-16.343811,-0.38331097,24.578278,0.28461605,-0.001313472,-18.898575,-0.016167333,-0.57968056,0.17270766,0.8525005,26.3228,0.3509524,7.646779,1.4132503,11.599003,0.76415694,-3.918609,-2.628862,-12.455435,20.454668,-0.037025534,-0.00687314,0.10676665,0.96463025,3.267974,0.126,0.115429625,0.17666666,0.18116905,-42.033936
Group_08_0,Group_08,,,,,,,,,,,,,,,,,,,,17.204401,0.23991974,13.375274,16.014116,19.96068,6.5854063,155.99525,73.29608,205.63942,227.78464,0.13672215,0.3692727,0.106729,0.11982095,0.14626502,0.039536014,1.4482528,0.6104702,1.1971791,1.2655516,0.091338105,0.40940017,21.820204,0.13595584,14.576155,0.37536946,12.198509,0.31643733,6.243583,0.64243907,0.15035388,0.92731225,1.4674475,0.7542495,-3.8043509,-1.4229859,1.42685,19.706549,17.928461,1.1619558,561.68066,0.38329542,1354.5986,0.15770729,-139.34459,-0.5532328,1610.6862,0.1682776,1105.861,0.24761857,-142.59758,-0.51197815,2694.6655,0.10572305,864.412,0.3095794,-143.95403,-0.49451745,-19.710129,-0.21019174,30.684324,0.16595533,-0.049424365,-0.46856254,-0.006443689,-1.080628,0.10359497,0.42683873,23.105696,0.1575611,13.238797,0.52174455,12.346859,0.32381913,5.4469786,0.74181014,-22.636137,33.879845,-0.06602904,-0.005804973,0.0874061,1.5,5.1546392,0.055999998,0.03773592,0.12555555,0.079876445,-47.295673
Group_08_1,Group_08,,,,,,,,,1,,,,,,,,,,,22.510578,0.26473072,13.855871,24.926697,27.68633,13.83046,102.32076,105.44287,19.687494,54.052166,0.16432834,0.61274683,0.10162412,0.12214366,0.21384226,0.11221814,1.3782793,1.1300377,0.62847537,0.40574604,0.0939212,0.3837843,24.769861,0.26713783,17.7117,0.41113117,12.702014,0.5220109,3.3906693,2.5184896,0.04233315,1.0755514,1.4058415,0.5365255,0.048941143,128.36252,6.929558,0.7157075,28.129206,0.20112376,415.15536,0.28721502,1202.995,0.15024976,-107.522835,-0.81745213,1424.0831,0.1595417,893.74194,0.2381709,-112.67695,-0.735331,2589.9895,0.07770922,691.8113,0.34521905,-117.25525,-0.6620809,-18.162495,-0.26523685,29.960575,0.17927738,-0.021995813,-1.176486,-0.009958656,-0.5949711,0.09957421,0.36729723,28.983665,0.22887939,14.829916,0.61792725,10.684743,0.78658485,-0.9821325,-10.034017,-23.838152,32.93636,-0.051847737,-0.009573326,0.09032223,1.4354068,4.4334974,0.107777774,0.21316545,0.11125,0.0568853,-46.518997
